sentence_id,words,tags
44805,like,O
44805,you,O
44805,adopted,O
44805,a,O
44805,country,O
44805,and,O
44805,they,O
44805,netted,O
44805,you,O
44805,$,O
44805,1.8,O
44805,million,O
44805,dollars,O
44805,.,O
44805,"""",O
44807,A,O
44807,Mexican,B-gpe
44807,court,O
44807,has,O
44807,refused,O
44807,to,O
44807,issue,O
44807,an,O
44807,arrest,O
44807,warrant,O
44807,for,O
44807,former,O
44807,President,B-per
44807,Luis,I-per
44807,Echeverria,I-per
44807,and,O
44807,seven,O
44807,others,O
44807,for,O
44807,the,O
44807,1968,B-tim
44807,massacre,O
44807,of,O
44807,student,O
44807,protesters,O
44807,.,O
44808,The,O
44808,ruling,O
44808,came,O
44808,late,O
44808,Wednesday,B-tim
44808,and,O
44808,is,O
44808,the,O
44808,latest,O
44808,setback,O
44808,in,O
44808,the,O
44808,effort,O
44808,by,O
44808,President,B-per
44808,Vicente,I-per
44808,Fox,I-per
44808,'s,O
44808,government,O
44808,to,O
44808,prosecute,O
44808,past,O
44808,government,O
44808,atrocities,O
44808,.,O
44809,On,O
44809,Monday,B-tim
44809,",",O
44809,federal,O
44809,prosecutors,O
44809,filed,O
44809,charges,O
44809,of,O
44809,genocide,O
44809,against,O
44809,Mr.,B-per
44809,Echeverria,B-geo
44809,in,O
44809,connection,O
44809,with,O
44809,the,O
44809,1968,B-tim
44809,incident,O
44809,in,O
44809,which,O
44809,soldiers,O
44809,and,O
44809,police,O
44809,fired,O
44809,on,O
44809,student,O
44809,protesters,O
44809,",",O
44809,killing,O
44809,as,O
44809,many,O
44809,as,O
44809,30,O
44809,.,O
44812,U.S.,B-org
44812,Secretary,O
44812,of,O
44812,State,B-org
44812,Hillary,B-per
44812,Clinton,I-per
44812,has,O
44812,said,O
44812,she,O
44812,will,O
44812,not,O
44812,serve,O
44812,a,O
44812,full,O
44812,eight,O
44812,years,O
44812,in,O
44812,her,O
44812,position,O
44812,if,O
44812,President,B-per
44812,Barack,I-per
44812,Obama,I-per
44812,is,O
44812,elected,O
44812,to,O
44812,a,O
44812,second,O
44812,term,O
44812,.,O
44815,Clinton,B-per
44815,-,I-per
44815,who,O
44815,had,O
44815,been,O
44815,a,O
44815,candidate,O
44815,for,O
44815,president,O
44815,in,O
44815,2008,B-tim
44815,-,I-tim
44815,also,O
44815,ruled,O
44815,out,O
44815,a,O
44815,second,O
44815,presidential,O
44815,run,O
44815,.,O
44818,She,O
44818,indicated,O
44818,she,O
44818,would,O
44818,like,O
44818,to,O
44818,return,O
44818,to,O
44818,private,O
44818,life,O
44818,Clinton,B-per
44818,had,O
44818,been,O
44818,first,O
44818,lady,O
44818,of,O
44818,the,O
44818,United,B-geo
44818,States,I-geo
44818,while,O
44818,her,O
44818,husband,O
44818,",",O
44818,Bill,B-per
44818,Clinton,I-per
44818,served,O
44818,as,O
44818,U.S.,B-org
44818,President,B-per
44818,from,O
44818,1992,B-tim
44818,to,I-tim
44818,2000,I-tim
44818,.,O
44820,The,O
44820,London-based,O
44820,group,O
44820,says,O
44820,the,O
44820,detainees,O
44820,are,O
44820,being,O
44820,held,O
44820,at,O
44820,the,O
44820,Adi,B-geo
44820,Abeto,I-geo
44820,army,O
44820,prison,O
44820,near,O
44820,Asmara,B-geo
44820,",",O
44820,where,O
44820,they,O
44820,are,O
44820,at,O
44820,risk,O
44820,of,O
44820,torture,O
44820,and,O
44820,mistreatment,O
44820,.,O
44821,It,O
44821,says,O
44821,Eritrean,B-gpe
44821,security,O
44821,forces,O
44821,indiscriminately,O
44821,arrested,O
44821,suspects,O
44821,at,O
44821,their,O
44821,homes,O
44821,",",O
44821,shops,O
44821,",",O
44821,offices,O
44821,and,O
44821,road,O
44821,blocks,O
44821,last,O
44821,Thursday,B-tim
44821,.,O
44824,But,O
44824,Amnesty,O
44824,International,O
44824,cites,O
44824,sources,O
44824,as,O
44824,saying,O
44824,as,O
44824,many,O
44824,as,O
44824,12,O
44824,people,O
44824,were,O
44824,shot,O
44824,and,O
44824,killed,O
44824,by,O
44824,security,O
44824,forces,O
44824,.,O
44825,Chinese,B-gpe
44825,President,B-per
44825,Hu,I-per
44825,Jintao,I-per
44825,has,O
44825,called,O
44825,on,O
44825,major,O
44825,economies,O
44825,to,O
44825,ensure,O
44825,trade,O
44825,and,O
44825,energy,O
44825,stability,O
44825,in,O
44825,order,O
44825,to,O
44825,promote,O
44825,a,O
44825,balanced,O
44825,world,O
44825,economy,O
44825,.,O
44826,Mr.,B-per
44826,Hu,I-per
44826,spoke,O
44826,Saturday,B-tim
44826,in,O
44826,Beijing,B-geo
44826,",",O
44826,where,O
44826,he,O
44826,opened,O
44826,the,O
44826,start,O
44826,of,O
44826,a,O
44826,two-day,B-tim
44826,meeting,O
44826,of,O
44826,top,O
44826,finance,O
44826,officials,O
44826,from,O
44826,20,O
44826,countries,O
44826,.,O
44827,A,O
44827,top,O
44827,Japanese,B-gpe
44827,official,O
44827,is,O
44827,calling,O
44827,for,O
44827,U.N.,B-org
44827,economic,O
44827,sanctions,O
44827,against,O
44827,North,B-geo
44827,Korea,B-gpe
44827,if,O
44827,Pyongyang,B-gpe
44827,tests,O
44827,a,O
44827,nuclear,O
44827,device,O
44827,.,O
44828,He,O
44828,urged,O
44828,countries,O
44828,to,O
44828,create,O
44828,a,O
44828,"""",O
44828,sound,O
44828,trading,O
44828,environment,O
44828,for,O
44828,economic,O
44828,growth,O
44828,.,O
44828,"""",O
44829,He,O
44829,also,O
44829,said,O
44829,major,O
44829,powers,O
44829,should,O
44829,make,O
44829,concerted,O
44829,efforts,O
44829,to,O
44829,stabilize,O
44829,the,O
44829,global,O
44829,energy,O
44829,market,O
44829,.,O
44830,The,O
44830,so-called,O
44830,Group,B-org
44830,of,O
44830,20,O
44830,is,O
44830,made,O
44830,up,O
44830,of,O
44830,larger,O
44830,developing,O
44830,countries,O
44830,and,O
44830,rich,O
44830,nations,O
44830,",",O
44830,including,O
44830,the,O
44830,United,B-geo
44830,States,I-geo
44830,.,O
44832,Some,O
44832,critics,O
44832,accuse,O
44832,China,B-geo
44832,of,O
44832,manipulating,O
44832,its,O
44832,currency,O
44832,to,O
44832,give,O
44832,Chinese,B-gpe
44832,exports,O
44832,an,O
44832,unfair,O
44832,price,O
44832,advantage,O
44832,on,O
44832,world,O
44832,markets,O
44832,.,O
44837,In,O
44837,Iraq,B-geo
44837,Sunday,B-tim
44837,",",O
44837,U.S.,B-geo
44837,military,O
44837,troops,O
44837,rescued,O
44837,42,O
44837,Iraqis,B-gpe
44837,from,O
44837,an,O
44837,al-Qaida,B-org
44837,prison,O
44837,camp,O
44837,north,O
44837,of,O
44837,Baghdad,B-geo
44837,.,O
44838,Shinzo,B-per
44838,Abe,I-per
44838,",",O
44838,acting,O
44838,secretary,O
44838,general,O
44838,of,O
44838,Japan,B-gpe
44838,'s,O
44838,ruling,O
44838,Liberal,B-org
44838,Democratic,I-org
44838,Party,I-org
44838,",",O
44838,said,O
44838,Sunday,B-tim
44838,that,O
44838,it,O
44838,would,O
44838,be,O
44838,"""",O
44838,unthinkable,O
44838,"""",O
44838,for,O
44838,Tokyo,B-gpe
44838,to,O
44838,do,O
44838,nothing,O
44838,should,O
44838,North,B-geo
44838,Korea,B-gpe
44838,conduct,O
44838,such,O
44838,a,O
44838,test,O
44838,.,O
44839,Military,O
44839,officials,O
44839,say,O
44839,some,O
44839,of,O
44839,the,O
44839,freed,O
44839,captives,O
44839,showed,O
44839,signs,O
44839,of,O
44839,torture,O
44839,and,O
44839,mistreatment,O
44839,.,O
44840,President,B-per
44840,Bush,I-per
44840,meets,O
44840,at,O
44840,the,O
44840,White,B-org
44840,House,I-org
44840,Tuesday,B-tim
44840,with,O
44840,Massoud,B-per
44840,Barzani,I-per
44840,",",O
44840,the,O
44840,president,O
44840,of,O
44840,Iraq,B-geo
44840,'s,O
44840,Kurdish,O
44840,region,O
44840,.,O
44841,The,O
44841,two,O
44841,men,O
44841,are,O
44841,scheduled,O
44841,to,O
44841,speak,O
44841,to,O
44841,reporters,O
44841,after,O
44841,their,O
44841,meeting,O
44841,.,O
44843,Mr.,B-per
44843,Barzani,I-per
44843,",",O
44843,who,O
44843,is,O
44843,a,O
44843,former,O
44843,Kurdish,O
44843,rebel,O
44843,leader,O
44843,",",O
44843,was,O
44843,elected,O
44843,regional,O
44843,president,O
44843,by,O
44843,Kurdish,O
44843,lawmakers,O
44843,in,O
44843,June,B-tim
44843,.,O
44844,He,O
44844,has,O
44844,pledged,O
44844,to,O
44844,strengthen,O
44844,Iraqi,B-gpe
44844,national,O
44844,unity,O
44844,",",O
44844,and,O
44844,he,O
44844,took,O
44844,part,O
44844,in,O
44844,negotiations,O
44844,on,O
44844,Iraq,B-geo
44844,'s,O
44844,new,O
44844,constitution,O
44844,.,O
44846,The,O
44846,Philippines,B-org
44846,is,O
44846,again,O
44846,calling,O
44846,on,O
44846,its,O
44846,citizens,O
44846,to,O
44846,avoid,O
44846,traveling,O
44846,to,O
44846,Iraq,B-geo
44846,for,O
44846,work,O
44846,.,O
44847,Noting,O
44847,that,O
44847,two,O
44847,Filipinos,B-gpe
44847,were,O
44847,recently,O
44847,wounded,O
44847,during,O
44847,attacks,O
44847,on,O
44847,U.S.,B-geo
44847,military,O
44847,bases,O
44847,in,O
44847,Iraq,B-geo
44847,",",O
44847,a,O
44847,presidential,O
44847,spokesman,O
44847,said,O
44847,Tuesday,B-tim
44847,that,O
44847,Manila,B-geo
44847,has,O
44847,no,O
44847,plans,O
44847,to,O
44847,lift,O
44847,its,O
44847,ban,O
44847,on,O
44847,allowing,O
44847,Philippine,B-org
44847,workers,O
44847,into,O
44847,Iraq,B-geo
44847,until,O
44847,there,O
44847,is,O
44847,peace,O
44847,and,O
44847,stability,O
44847,.,O
44848,The,B-org
44848,Associated,I-org
44848,Press,I-org
44848,also,O
44848,reports,O
44848,that,O
44848,Philippine,B-org
44848,Foreign,I-org
44848,Undersecretary,I-org
44848,Jose,I-org
44848,Brillantes,I-org
44848,urged,O
44848,the,O
44848,estimated,O
44848,"6,000",O
44848,Filipinos,B-gpe
44848,now,O
44848,working,O
44848,across,O
44848,the,O
44848,Middle,B-geo
44848,East,I-geo
44848,to,O
44848,take,O
44848,precautions,O
44848,against,O
44848,possible,O
44848,attacks,O
44848,in,O
44848,the,O
44848,region,O
44848,.,O
44849,It,O
44849,was,O
44849,made,O
44849,a,O
44849,permanent,O
44849,body,O
44849,in,O
44849,1995,B-tim
44849,to,O
44849,provide,O
44849,an,O
44849,independent,O
44849,business,O
44849,perspective,O
44849,within,O
44849,APEC,B-org
44849,.,O
44850,U.S.,B-gpe
44850,officials,O
44850,have,O
44850,warned,O
44850,that,O
44850,North,B-geo
44850,Korea,B-gpe
44850,may,O
44850,be,O
44850,preparing,O
44850,for,O
44850,a,O
44850,nuclear,O
44850,test,O
44850,",",O
44850,citing,O
44850,satellite,O
44850,photos,O
44850,they,O
44850,say,O
44850,show,O
44850,suspicious,O
44850,activity,O
44850,near,O
44850,the,O
44850,coastal,O
44850,town,O
44850,of,O
44850,Kilju,B-geo
44850,.,O
44851,His,O
44851,comments,O
44851,follow,O
44851,Monday,B-tim
44851,'s,O
44851,terror,O
44851,attack,O
44851,on,O
44851,the,O
44851,U.S.,B-geo
44851,consulate,O
44851,in,O
44851,the,O
44851,Saudi,O
44851,Arabian,O
44851,city,O
44851,of,O
44851,Jeddah,B-geo
44851,",",O
44851,in,O
44851,which,O
44851,five,O
44851,non-American,O
44851,consulate,O
44851,workers,O
44851,were,O
44851,killed,O
44851,",",O
44851,including,O
44851,a,O
44851,Philippine,B-org
44851,national,O
44851,.,O
44852,Air,B-geo
44852,France,I-geo
44852,says,O
44852,its,O
44852,flight,O
44852,schedule,O
44852,is,O
44852,returning,O
44852,to,O
44852,normal,O
44852,Tuesday,B-tim
44852,after,O
44852,flight,O
44852,staff,O
44852,called,O
44852,off,O
44852,their,O
44852,five-day,B-tim
44852,strike,O
44852,over,O
44852,pay,O
44852,and,O
44852,working,O
44852,conditions,O
44852,.,O
44854,Labor,O
44854,unions,O
44854,representing,O
44854,cabin,O
44854,crews,O
44854,voted,O
44854,Monday,B-tim
44854,to,O
44854,end,O
44854,the,O
44854,walkout,O
44854,.,O
44855,Air,B-geo
44855,France,I-geo
44855,flight,O
44855,attendants,O
44855,began,O
44855,the,O
44855,work,O
44855,stoppage,O
44855,last,O
44855,Thursday,B-tim
44855,on,O
44855,the,O
44855,eve,O
44855,of,O
44855,French,B-gpe
44855,school,O
44855,holidays,O
44855,.,O
44856,Hundreds,O
44856,of,O
44856,flights,O
44856,were,O
44856,canceled,O
44856,",",O
44856,stranding,O
44856,thousands,O
44856,of,O
44856,travelers,O
44856,.,O
44857,Air,B-geo
44857,France,I-geo
44857,chief,O
44857,executive,O
44857,Jean-Cyril,B-per
44857,Spinetta,I-per
44857,has,O
44857,offered,O
44857,to,O
44857,hold,O
44857,immediate,O
44857,negotiations,O
44857,with,O
44857,the,O
44857,labor,O
44857,unions,O
44857,to,O
44857,avert,O
44857,further,O
44857,strike,O
44857,action,O
44857,.,O
44858,More,O
44858,than,O
44858,"20,000",O
44858,people,O
44858,have,O
44858,rallied,O
44858,in,O
44858,Pakistan,B-geo
44858,'s,O
44858,largest,O
44858,city,O
44858,",",O
44858,Karachi,B-per
44858,",",O
44858,to,O
44858,protest,O
44858,cartoons,O
44858,of,O
44858,the,O
44858,Prophet,B-org
44858,Muhammad,I-org
44858,.,O
44859,Shouting,O
44859,anti-American,O
44859,and,O
44859,anti-European,O
44859,slogans,O
44859,",",O
44859,the,O
44859,demonstrators,O
44859,marched,O
44859,through,O
44859,the,O
44859,city,O
44859,on,O
44859,Sunday,B-tim
44859,to,O
44859,denounce,O
44859,the,O
44859,cartoons,O
44859,",",O
44859,first,O
44859,published,O
44859,in,O
44859,Denmark,B-geo
44859,.,O
44861,Interviewed,O
44861,on,O
44861,the,O
44861,television,O
44861,program,O
44861,Fox,B-org
44861,News,I-org
44861,Sunday,B-tim
44861,",",O
44862,Police,O
44862,arrested,O
44862,the,O
44862,head,O
44862,of,O
44862,the,O
44862,alliance,O
44862,",",O
44862,Qazi,B-per
44862,Hussain,I-per
44862,Ahmed,I-per
44862,",",O
44862,and,O
44862,dozens,O
44862,of,O
44862,others,O
44862,including,O
44862,cricketer-turned-politician,O
44862,Imran,B-per
44862,Khan,I-per
44862,.,O
44863,Protests,O
44863,have,O
44863,been,O
44863,banned,O
44863,in,O
44863,Lahore,B-geo
44863,",",O
44863,where,O
44863,two,O
44863,people,O
44863,died,O
44863,in,O
44863,earlier,B-tim
44863,unrest,I-tim
44863,.,O
44865,Demonstrations,O
44865,have,O
44865,been,O
44865,scheduled,O
44865,for,O
44865,Friday,B-tim
44865,",",O
44865,the,O
44865,day,O
44865,before,O
44865,President,B-per
44865,Bush,I-per
44865,is,O
44865,due,O
44865,to,O
44865,visit,O
44865,Islamabad,B-geo
44865,on,O
44865,his,O
44865,South,B-geo
44865,Asia,I-geo
44865,trip,O
44865,.,O
44866,Italy,B-geo
44866,has,O
44866,taken,O
44866,over,O
44866,control,O
44866,of,O
44866,the,O
44866,NATO-led,O
44866,peacekeeping,O
44866,force,O
44866,in,O
44866,Afghanistan,B-geo
44866,for,O
44866,the,O
44866,next,O
44866,six,B-tim
44866,months,O
44866,from,O
44866,a,O
44866,Turkish,B-gpe
44866,commander,O
44866,.,O
44867,Italian,B-gpe
44867,Lieutenant-General,O
44867,Mauro,O
44867,Del,B-per
44867,Vechchio,I-per
44867,assumed,O
44867,command,O
44867,of,O
44867,the,O
44867,"8,000-strong",B-org
44867,International,I-org
44867,Security,I-org
44867,Assistance,I-org
44867,Force,I-org
44867,(,O
44867,ISAF,B-org
44867,),O
44867,from,O
44867,Turkish,B-gpe
44867,Lieutenant-General,O
44867,Ethem,B-per
44867,Erdagi,I-per
44867,in,O
44867,Thursday,B-tim
44867,ceremony,O
44867,in,O
44867,Kabul,B-geo
44867,.,O
44868,The,O
44868,commander,O
44868,of,O
44868,NATO,B-org
44868,forces,O
44868,in,O
44868,Northern,B-geo
44868,Europe,I-geo
44868,",",O
44868,General,B-per
44868,Gerhard,B-org
44868,Back,I-org
44868,",",O
44868,said,O
44868,ISAF,B-org
44868,will,O
44868,be,O
44868,ready,O
44868,to,O
44868,assume,O
44868,responsibility,O
44868,for,O
44868,security,O
44868,across,O
44868,all,O
44868,of,O
44868,Afghanistan,B-geo
44868,by,O
44868,the,O
44868,end,B-tim
44868,of,I-tim
44868,next,O
44868,year,O
44868,.,O
44869,ISAF,B-org
44869,already,O
44869,maintains,O
44869,security,O
44869,in,O
44869,Kabul,B-geo
44869,and,O
44869,the,O
44869,country,O
44869,'s,O
44869,north,O
44869,and,O
44869,west,O
44869,.,O
44872,U.S.,B-gpe
44872,National,B-org
44872,Security,I-org
44872,Adviser,I-org
44872,Stephen,B-per
44872,Hadley,I-per
44872,said,O
44872,a,O
44872,nuclear,O
44872,test,O
44872,would,O
44872,be,O
44872,an,O
44872,act,O
44872,of,O
44872,defiance,O
44872,",",O
44872,and,O
44872,prompt,O
44872,Washington,B-gpe
44872,and,O
44872,its,O
44872,allies,O
44872,to,O
44872,discuss,O
44872,new,O
44872,steps,O
44872,to,O
44872,punish,O
44872,the,O
44872,North,B-geo
44872,Korean,B-gpe
44872,government,O
44872,.,O
44873,For,O
44873,more,O
44873,than,O
44873,20,B-tim
44873,years,O
44873,",",O
44873,researchers,O
44873,have,O
44873,gone,O
44873,hunting,O
44873,with,O
44873,sharks,O
44873,and,O
44873,stalking,O
44873,prey,O
44873,with,O
44873,tigers,O
44873,from,O
44873,in,O
44873,front,O
44873,of,O
44873,their,O
44873,television,O
44873,monitors,O
44873,.,O
44874,National,B-org
44874,Geographic,I-org
44874,researchers,O
44874,have,O
44874,an,O
44874,',O
44874,animal,O
44874,eye,O
44874,view,O
44874,',O
44874,of,O
44874,the,O
44874,world,O
44874,through,O
44874,a,O
44874,video,O
44874,camera,O
44874,built,O
44874,to,O
44874,be,O
44874,attached,O
44874,to,O
44874,living,O
44874,things,O
44874,.,O
44875,"""",O
44875,Crittercam,B-art
44875,",",O
44875,"""",O
44875,as,O
44875,they,O
44875,call,O
44875,it,O
44875,",",O
44875,has,O
44875,been,O
44875,mounted,O
44875,to,O
44875,animals,O
44875,of,O
44875,over,O
44875,40,O
44875,different,O
44875,species,O
44875,.,O
44876,Its,O
44876,creator,O
44876,recently,O
44876,sat,O
44876,down,O
44876,with,O
44876,VOA,B-org
44876,'s,O
44876,Paul,B-per
44876,Sisco,I-per
44876,.,O
44877,A,O
44877,powerful,O
44877,typhoon,O
44877,is,O
44877,approaching,O
44877,a,O
44877,group,O
44877,of,O
44877,islands,O
44877,in,O
44877,the,O
44877,Pacific,B-geo
44877,Ocean,I-geo
44877,south,I-geo
44877,of,I-geo
44877,Tokyo,I-geo
44877,",",O
44877,and,O
44877,officials,O
44877,are,O
44877,warning,O
44877,of,O
44877,heavy,O
44877,rains,O
44877,",",O
44877,strong,O
44877,winds,O
44877,and,O
44877,high,O
44877,waves,O
44877,in,O
44877,the,O
44877,region,O
44877,.,O
44878,Typhoon,B-org
44878,Saola,I-org
44878,'s,O
44878,winds,O
44878,are,O
44878,blowing,O
44878,at,O
44878,more,O
44878,than,O
44878,140,O
44878,kilometers,O
44878,per,O
44878,hour,O
44878,.,O
44879,The,O
44879,storm,O
44879,was,O
44879,just,O
44879,off,O
44879,Hachijo,B-geo
44879,Island,I-geo
44879,",",O
44879,300,O
44879,kilometers,O
44879,south,O
44879,of,O
44879,Tokyo,B-geo
44879,",",O
44879,Saturday,B-tim
44879,afternoon,I-tim
44879,",",O
44879,and,O
44879,heading,O
44879,north,O
44879,.,O
44880,Japan,B-org
44880,'s,I-org
44880,Meteorological,I-org
44880,Agency,I-org
44880,says,O
44880,heavy,O
44880,rains,O
44880,will,O
44880,hit,O
44880,Tokyo,B-geo
44880,later,B-tim
44880,Saturday,I-tim
44880,and,I-tim
44880,Sunday,I-tim
44880,as,O
44880,the,O
44880,typhoon,O
44880,passes,O
44880,just,O
44880,east,O
44880,of,O
44880,the,O
44880,city,O
44880,.,O
44881,On,O
44881,average,O
44881,",",O
44881,two,O
44881,to,O
44881,three,O
44881,typhoons,O
44881,hit,O
44881,Japan,B-geo
44881,'s,O
44881,main,O
44881,islands,O
44881,each,B-tim
44881,year,O
44881,.,O
44882,Typhoon,B-org
44882,Nabi,I-org
44882,",",O
44882,which,O
44882,ripped,O
44882,through,O
44882,western,O
44882,Japan,B-geo
44882,earlier,O
44882,this,O
44882,month,O
44882,",",O
44882,killed,O
44882,more,O
44882,than,O
44882,20,O
44882,people,O
44882,.,O
44883,North,B-geo
44883,Korea,B-gpe
44883,has,O
44883,warned,O
44883,that,O
44883,it,O
44883,will,O
44883,consider,O
44883,any,O
44883,sanctions,O
44883,imposed,O
44883,against,O
44883,it,O
44883,a,O
44883,declaration,O
44883,of,O
44883,war,O
44883,.,O
44884,Pakistani,B-gpe
44884,officials,O
44884,say,O
44884,unknown,O
44884,gunmen,O
44884,have,O
44884,opened,O
44884,fire,O
44884,on,O
44884,a,O
44884,bus,O
44884,carrying,O
44884,the,O
44884,Sri,B-org
44884,Lankan,I-org
44884,cricket,O
44884,team,O
44884,",",O
44884,killing,O
44884,at,O
44884,least,O
44884,five,O
44884,police,O
44884,officers,O
44884,and,O
44884,wounding,O
44884,six,O
44884,Sri,B-org
44884,Lankan,I-org
44884,players,O
44884,.,O
44885,Lahore,B-org
44885,police,O
44885,chief,O
44885,Habibur,B-per
44885,Rehman,I-per
44885,said,O
44885,at,O
44885,least,O
44885,12,O
44885,gunmen,O
44885,attacked,O
44885,the,O
44885,convoy,O
44885,near,O
44885,Lahore,B-org
44885,'s,I-org
44885,Gaddafi,I-org
44885,stadium,I-org
44885,Tuesday,B-tim
44885,with,O
44885,rockets,O
44885,",",O
44885,hand,O
44885,grenades,O
44885,and,O
44885,automatic,O
44885,weapons,O
44885,.,O
44887,Pakistan,B-org
44887,TV,I-org
44887,showed,O
44887,footage,O
44887,of,O
44887,gunmen,O
44887,running,O
44887,through,O
44887,the,O
44887,streets,O
44887,and,O
44887,firing,O
44887,on,O
44887,vehicles,O
44887,.,O
44889,Security,O
44889,concerns,O
44889,have,O
44889,plagued,O
44889,Pakistan,B-org
44889,for,O
44889,many,O
44889,years,O
44889,",",O
44889,and,O
44889,some,O
44889,foreign,O
44889,sports,O
44889,teams,O
44889,have,O
44889,refused,O
44889,to,O
44889,play,O
44889,in,O
44889,the,O
44889,country,O
44889,.,O
44891,In,O
44891,a,O
44891,speech,O
44891,near,O
44891,Washington,B-geo
44891,Wednesday,B-tim
44891,",",O
44891,Mr.,B-per
44891,Cheney,I-per
44891,called,O
44891,allegations,O
44891,the,O
44891,White,B-org
44891,House,I-org
44891,manipulated,O
44891,intelligence,O
44891,to,O
44891,make,O
44891,the,O
44891,case,O
44891,for,O
44891,war,O
44891,"""",O
44891,reprehensible,O
44891,.,O
44891,"""",O
44892,He,O
44892,said,O
44892,lawmakers,O
44892,had,O
44892,the,O
44892,same,O
44892,access,O
44892,to,O
44892,intelligence,O
44892,regarding,O
44892,Saddam,B-per
44892,Hussein,I-per
44892,'s,O
44892,weapons,O
44892,',O
44892,programs,O
44892,and,O
44892,many,O
44892,arrived,O
44892,at,O
44892,the,O
44892,same,O
44892,conclusion,O
44892,to,O
44892,go,O
44892,to,O
44892,war,O
44892,.,O
44893,In,O
44893,a,O
44893,statement,O
44893,released,O
44893,after,O
44893,Mr.,B-per
44893,Cheney,I-per
44893,'s,O
44893,speech,O
44893,",",O
44893,Senate,B-org
44893,Minority,I-org
44893,Leader,I-org
44893,Harry,B-per
44893,Reid,I-per
44893,(,O
44893,of,O
44893,Nevada,B-geo
44893,),O
44893,accused,O
44893,the,O
44893,Bush,B-per
44893,administration,O
44893,of,O
44893,playing,O
44893,politics,O
44893,with,O
44893,the,O
44893,war,O
44893,in,O
44893,Iraq,B-geo
44893,.,O
44894,Authorities,O
44894,in,O
44894,Iraq,B-geo
44894,say,O
44894,a,O
44894,car,O
44894,bomb,O
44894,exploded,O
44894,in,O
44894,central,O
44894,Baghdad,B-geo
44894,early,O
44894,Monday,B-tim
44894,",",O
44894,killing,O
44894,at,O
44894,least,O
44894,three,O
44894,people,O
44894,and,O
44894,injuring,O
44894,two,O
44894,others,O
44894,.,O
44896,Thai,B-gpe
44896,Prime,O
44896,Minister,O
44896,Surayud,B-per
44896,Chulanont,I-per
44896,is,O
44896,blaming,O
44896,a,O
44896,series,O
44896,of,O
44896,deadly,O
44896,bombings,O
44896,in,O
44896,Bangkok,B-geo
44896,on,O
44896,groups,O
44896,opposed,O
44896,to,O
44896,the,O
44896,military,O
44896,coup,O
44896,that,O
44896,put,O
44896,him,O
44896,in,O
44896,power,O
44896,.,O
44897,Mr.,B-per
44897,Surayud,I-per
44897,said,O
44897,Monday,B-tim
44897,intelligence,O
44897,agencies,O
44897,believe,O
44897,the,O
44897,New,B-org
44897,Year,I-org
44897,'s,I-org
44897,Eve,I-org
44897,blasts,I-org
44897,were,O
44897,carried,O
44897,out,O
44897,by,O
44897,people,O
44897,who,O
44897,lost,O
44897,power,O
44897,following,O
44897,September,B-tim
44897,'s,O
44897,military,O
44897,takeover,O
44897,.,O
44899,Mr.,B-per
44899,Surayud,I-per
44899,did,O
44899,not,O
44899,name,O
44899,deposed,O
44899,prime,B-per
44899,minister,I-per
44899,Thaksin,I-per
44899,Shinawatra,I-per
44899,or,O
44899,his,O
44899,allies,O
44899,as,O
44899,possible,O
44899,culprits,O
44899,.,O
44900,He,O
44900,also,O
44900,downplayed,O
44900,the,O
44900,likelihood,O
44900,that,O
44900,an,O
44900,Islamist,O
44900,insurgency,O
44900,in,O
44900,the,O
44900,south,O
44900,has,O
44900,crept,O
44900,northward,O
44900,.,O
44901,Some,O
44901,"1,800",O
44901,people,O
44901,have,O
44901,been,O
44901,killed,O
44901,in,O
44901,near-daily,O
44901,bombings,O
44901,in,O
44901,three,O
44901,southern,O
44901,provinces,O
44901,.,O
44902,The,O
44902,Obama,B-per
44902,administration,O
44902,is,O
44902,to,O
44902,announce,O
44902,Tuesday,B-tim
44902,a,O
44902,new,O
44902,plan,O
44902,for,O
44902,the,O
44902,detention,O
44902,of,O
44902,illegal,O
44902,immigrants,O
44902,awaiting,O
44902,deportation,O
44902,.,O
44903,Under,O
44903,the,O
44903,new,O
44903,guidelines,O
44903,",",O
44903,the,O
44903,Immigration,B-org
44903,and,I-org
44903,Customs,I-org
44903,Enforcement,I-org
44903,agency,I-org
44903,will,O
44903,devise,O
44903,a,O
44903,system,O
44903,to,O
44903,determine,O
44903,which,O
44903,immigrants,O
44903,should,O
44903,be,O
44903,imprisoned,O
44903,and,O
44903,which,O
44903,should,O
44903,be,O
44903,housed,O
44903,in,O
44903,less,O
44903,restrictive,O
44903,facilities,O
44903,.,O
44905,The,O
44905,blast,O
44905,occurred,O
44905,near,O
44905,one,O
44905,of,O
44905,the,O
44905,gates,O
44905,to,O
44905,the,O
44905,heavily,O
44905,fortified,O
44905,Green,B-org
44905,Zone,I-org
44905,",",O
44905,where,O
44905,the,O
44905,headquarters,O
44905,of,O
44905,the,O
44905,Iraqi,B-gpe
44905,government,O
44905,",",O
44905,U.S.,B-geo
44905,forces,O
44905,and,O
44905,most,O
44905,foreign,O
44905,missions,O
44905,are,O
44905,located,O
44905,.,O
44906,Nearly,O
44906,"4,00,000",O
44906,people,O
44906,are,O
44906,held,O
44906,in,O
44906,this,O
44906,system,O
44906,each,O
44906,year,O
44906,",",O
44906,at,O
44906,a,O
44906,cost,O
44906,of,O
44906,about,O
44906,$,O
44906,2,O
44906,billion,O
44906,.,O
44907,The,O
